source,title,label
LIAR,says under the affordable care act new jerseys new medicaid enrollees wont qualify for the matching federal funds simply because we added them onto the rolls before,0
POLITIFACT_REAL,harry reid,1
GOSSIP_REAL,stranger things season  delay confirmed netflix boss promises its gonna be worth the wait,1
LIAR,i have the experience as senate budget chair of cutting  billion in spending  to close the deficit while protecting education and health care,1
LIAR,you are prohibited from walking into the capitol with a gun but you can go after the county commission or the school board,0
LIAR,says rick perry provided instate tuition for illegal immigrants,1
LIAR,hostages were released as soon as ronald reagan took office because iran perceived that america was no longer under the command of someone weak,0
POLITIFACT_FAKE,breaking obamaled un has just made it official us to immediately pay blacks reparations,0
GOSSIP_REAL,ashley iaconetti and jared haibon have a theory about hailey baldwin and justin biebers quick engagement,1
GOSSIP_REAL,the way kim kardashian and kanye west spent their anniversary is totally relatable,1
GOSSIP_REAL,gisele bundchen no one let anyone win super bowl,1
POLITIFACT_FAKE,breaking hillary clinton killed in monster truck mishap,0
GOSSIP_REAL,who needs thanksgiving beyonc introduces thiccsgiving to her fans,1
GOSSIP_REAL,ways to get more real instagram followers,1
GOSSIP_REAL,kim kardashian just dyed her hair bright pink,1
GOSSIP_FAKE,emma stone,0
GOSSIP_REAL,goldie hawn shocks amy schumer ellen degeneres during never have i ever game video,1
GOSSIP_REAL,vicki gunvalson reveals how she felt about kelly dodd after the real housewives of orange county reunion,1
LIAR,every us supreme court nominee since  has received a nomination hearing,0
LIAR,every florida teacher gets a pay raise,1
GOSSIP_FAKE,taylor swift terrified her comeback means a breakup with boyfriend joe alwyn,0
GOSSIP_REAL,ankle weight butt lift workout,1
LIAR,one in every five families in the state of new jersey has a loved one with a mental illness a serious mental illness and today we dont care,1
GOSSIP_REAL,george clooney had no idea ers vanessa marquez was blacklisted,1
GOSSIP_FAKE,ben afflecks history with alcohol addiction a timeline of the actors struggles and road to recovery,0
LIAR,says he was a marine during vietnam,0
LIAR,barack obama supported keeping troops in iraq but now he wants a precipitous withdrawal regardless of conditions on the ground or consequences of a defeat for the united states an rnc radio ad,1
GOSSIP_FAKE,kendall jenner limiting her kuwtk appearances why youll barely see her on tv,0
LIAR,mexican government officials hand out brochures showing individuals how they can avoid our border patrol how they can get into our country,0
GOSSIP_REAL,anitta and j balvin release racy downtown music video,1
GOSSIP_REAL,is robby single after bip he brought a lot of baggage to paradise,1
LIAR,says that in  illegal immigrants accounted for  percent of federal drug possession convictions and  percent to  percent of convictions for murder and kidnapping plus two other crimes,1
GOSSIP_REAL,cute watermelon accessories that are almost as good as the real thing,1
GOSSIP_REAL,billie lourd to inherit hefty sum from carrie fishers estate,1
GOSSIP_REAL,elle macpherson shares her secrets to beauty and wellnessdry brushing homemade granola and an infrared sauna included,1
LIAR,president barack obama is the first president to keep a dogtrainer on retainer for  a year at taxpayer expense,0
GOSSIP_FAKE,alex rodriguez responds to girlfriend jennifer lopezs comments on marriage exclusive,0
GOSSIP_FAKE,joe jonas joins selena gomez for new movie amp we cant help wondering does taylor swift know,0
GOSSIP_REAL,jason mraz pens touching i am bi your side love poem to lgbtq fans,1
GOSSIP_REAL,jurassic world fallen kingdom review roundup the verdict is in for ja bayonas dinosaur sequel,1
LIAR,schools in some states are spending up to  days a year doing testprep or actual testing,0
GOSSIP_FAKE,the basketball diaries,0
GOSSIP_REAL,female first forum,1
LIAR,there are legitimate and widespread anomalies and widespread questions about the conduct of the wisconsin supreme court election most visibly in waukesha county but also in counties around the state,0
GOSSIP_FAKE,brad pitt angelina jolie had screaming fights about kids,0
GOSSIP_REAL,kim kardashian claims kendall was never part of taylor swifts squad,1
GOSSIP_FAKE,brad pitt getting his kids for christmas his  trees fun gifts  more,0
GOSSIP_FAKE,ellen degeneres bio age married husband daughter partner salary and net worth,0
LIAR,in every single country she had a majority of the vote  or more of those whod already made up their minds,1
LIAR,the capandtrade bill will mean  million jobs lost,0
LIAR,until the new iran deal china and russia have never voted with us at the un on any sanctions on iran in the past,0
GOSSIP_REAL,sons of anarchy actor alan oneill dies at,1
GOSSIP_REAL,abby lee miller receives initial diagnosis of nonhodgkins lymphoma,1
LIAR,says weve accomplished balancing two budgets without raising taxes weve now created  new privatesector jobs weve made government smaller,1
GOSSIP_FAKE,robert pattinson fronts dior homme  s spring  campaign  photos,0
LIAR,gov scott walker has yet to create a job he gives away millions to his friends and he raises taxes on working people,0
GOSSIP_REAL,mafs recap ryan ditches jaclyn to go drink with his friends,1
LIAR,due to the sequester people are going to be unsafe homes are going to burn,0
GOSSIP_FAKE,beyonce  kim kardashian had an icy exchange at serena williams wedding,0
LIAR,americas tax code hasnt been updated in  years,0
GOSSIP_REAL,jason aldean net worth,1
LIAR,teenage births cost texas taxpayers  billion in health care foster careand lost tax revenue in  alone,1
GOSSIP_REAL,wildlife wednesday disneys animal kingdom celebrates birth of critically endangered sumatran tiger cubs,1
GOSSIP_REAL,selena gomez stuart weitzman white sock booties shop,1
GOSSIP_FAKE,madonna faced uncomfortable questions over malawi adoption,0
GOSSIP_REAL,kim kardashian west cries when she gets call from kanye wests worried friend,1
LIAR,when i took office in  we had very little reserves,0
GOSSIP_REAL,jason aldeans wife brittany takes on mom shamers and cowardly keyboard critics,1
LIAR,says ronda storms voted to fund the taj mahal courthouse,1
GOSSIP_REAL,all about elevens stranger things  makeover from the shows costume designer,1
GOSSIP_REAL,top  super bowl national anthem performances,1
LIAR,in massachusetts scott brown pushed for a law to force women considering abortion  force them  to look at color photographs of developing fetuses,1
GOSSIP_REAL,eric decker said wife jessie james decker did great with national anthem,1
GOSSIP_REAL,times bella hadid made the ugly sneaker work,1
LIAR,says tom hughes supports paving over thousands of acres with overdevelopment and sprawl,0
GOSSIP_REAL,lucy hale at kate spade femininity fanny packs and skin care  celeb goss pics,1
GOSSIP_FAKE,will jennifer aniston get back together with brad pitt,0
LIAR,says the texas education agency follows up to make sure undocumented immigrants paying instate tuition at texas colleges are applying for permanent residency,0
GOSSIP_REAL,lastminute mothers day gifts that shell actually love,1
GOSSIP_REAL,oscars performers include gael garca bernal mary j blige and common,1
LIAR,thomas paine wrote that the duty of a patriot is to protect his country from his government,0
GOSSIP_REAL,what its really like to be cast on fixer upper,1
GOSSIP_FAKE,emmy awards  the winners list,0
GOSSIP_REAL,the most fascinating fascinators and hats from pippa middletons wedding,1
GOSSIP_REAL,see michelle kwan give sarah michelle gellars daughter ice skating lessons,1
GOSSIP_REAL,jayz announces  tour dates,1
GOSSIP_FAKE,why katy perry is relieved taylor swift accepted her olive branch,0
GOSSIP_REAL,north wests fourth birthday bash with her family their words of love and her fabulous life know them here  married biography,1
GOSSIP_REAL,the best oprah moments of,1
GOSSIP_REAL,theres a tiny easter egg in oceans  you almost definitely missed,1
GOSSIP_REAL,royal complexion meghan markles perfect skin secrets revealed by skin care expert,1
LIAR,says majority leader eric cantor called for abolishing social security and medicare,0
POLITIFACT_FAKE,bill gates i think donald trump will go down to history as one of the greatest presidents just like reagan,0
GOSSIP_REAL,felicitys keri russell and scott speedman reunite to talk romance reboot and that haircut,1
GOSSIP_FAKE,expert meghan markle and duchess kates handwriting reveals major difference,0
LIAR,when i was governor not only did test scores improve we also narrowed the achievement gap,1
GOSSIP_REAL,revenge stars emily vancamp and josh bowman tie the knot,1
LIAR,full marriage equality would provide samesex couples with about  rights,0
LIAR,a ham and cheese sandwich on one slice of bread is the responsibility of the usda  but a ham and cheese sandwich on two slices of bread is the responsibility of the food and drug administration,1
GOSSIP_REAL,prince harry just gave the sweetest shout out to the woman i am about to marry,1
GOSSIP_FAKE,reports suggest miley cyrus and liam hemsworth have called off their wedding again  and its apparently because of a disagreement over having kids,0
LIAR,twothirds of american families rely on the mothers income to stay above the poverty level,0
POLITIFACT_REAL,barack obamas remarks in st paul,1
GOSSIP_FAKE,travis scott thrilled his baby mama kylie jenner is nearly a billionaire,0
GOSSIP_REAL,watch chanel iman and sterling shepards wedding video featuring tiffany hadish,1
GOSSIP_REAL,kate winslet reveals who almost bagged jacks role in the titanic,1
LIAR,says ron wyden spent  million to study exotic ants,0
GOSSIP_FAKE,lady gaga shows off huge engagement ring at the  grammys,0
LIAR,on whether barack obama was born in the united states,0
GOSSIP_FAKE,jay z sued  im your son just admit it  says wannabe rapper,0
GOSSIP_REAL,becky g and diego boneta will host the latin american music awards,1
GOSSIP_REAL,kylie jenner chops off hair again amid pregnancy rumors,1
GOSSIP_REAL,scott wolf  of party of five shows off insane six pack abs as he adds you bet your a i did,1
LIAR,says that illegal immigrants get a  break on university of texas tuition over four years,1
GOSSIP_FAKE,sag awards address  metoo   timesup and donald trump,0
GOSSIP_FAKE,rob pattinson sends kristen stewart flowers  sweet note ahead of snl performance,0
